ISBN,avg_rating,num_ratings
0446529605,9.0,1
0446529788,6.777777777777778,9
0446529818,9.0,1
0446529834,10.0,1
0446529842,10.0,1
0446530077,7.0,39
0446530085,7.8,5
0446530115,9.5,2
0446530166,9.0,1
0446530174,4.0,1
0446530190,8.0,8
0446530220,8.571428571428571,7
0446530239,7.15,20
0446530247,6.0,1
0446530255,8.5,2
0446530263,7.0,2
0446530298,10.0,1
0446530301,8.5,2
0446530336,9.0,1
0446530387,7.590909090909091,22
0446530441,9.0,2
0446530522,8.324324324324325,37
0446530557,8.0,2
0446530573,8.5,2
044653059X,9.0,2
044653062X,8.333333333333334,3
0446530662,10.0,3
0446530689,8.75,4
0446530697,10.0,1
0446530719,7.0,1
0446530727,6.666666666666667,3
0446530743,7.666666666666667,6
0446530794,9.0,1
0446530808,9.0,1
0446530840,5.0,1
0446530859,6.5,4
0446530883,8.0,1
0446530891,7.464285714285714,28
0446530921,8.0,2
044653093X,10.0,1
0446530964,9.5,2
0446530972,9.0,2
0446530980,7.4,5
0446531030,6.0,6
0446531049,9.0,1
0446531057,8.0,1
0446531103,7.0,1
0446531162,10.0,1
0446531227,9.0,1
0446531243,8.0,2
0446531251,7.0,5
044653126X,7.666666666666667,3
0446531278,9.0,2
0446531286,8.0,4
0446531316,7.357142857142857,14
0446531324,9.0,2
0446531332,7.7846153846153845,65
0446531383,6.5,2
0446531391,7.5,4
0446531413,8.625,8
0446531421,9.0,9
044653143X,9.5,2
0446531448,8.0,1
0446531480,7.7272727272727275,11
0446531502,8.0,1
0446531510,9.0,2
0446531588,7.2,5
0446531626,7.0,2
0446531634,7.333333333333333,3
0446531642,9.5,2
044653174X,7.0,2
0446531758,8.666666666666666,3
0446531782,8.5,2
0446531898,8.0,1
044653191X,5.0,1
0446532150,9.0,1
0446532169,9.0,1
0446532177,9.0,1
0446532215,5.8,5
0446532231,8.337078651685394,89
0446532304,8.5,2
0446532371,8.0,5
0446532401,9.0,1
0446532444,9.5,6
0446532452,8.5,34
0446532533,6.0,1
0446532975,8.0,1
0446533025,5.0,1
0446533041,9.1,10
0446533270,5.0,5
0446533289,7.333333333333333,3
0446533467,5.0,1
0446533475,8.0,2
0446533661,5.0,1
0446577219,8.0,1
0446599611,8.0,1
0446600253,8.0,25
0446600253005,8.0,1
0446600261,6.5,4
0446600288,5.0,2
0446600342,7.636363636363637,11
0446600377,7.0,1
0446600415,7.888888888888889,18
0446600423,7.0,1
0446600458,6.625,8
0446600466,7.111111111111111,9
0446600474,6.454545454545454,22
0446600520,6.0,1
0446600547,5.2,5
0446600598,7.666666666666667,3
0446600660,7.923076923076923,26
0446600709,7.5,10
0446600733,7.0,1
0446600741,3.0,1
0446600768,6.5,6
0446600776,6.0,2
0446600784,8.0,2
0446600792,8.25,4
0446600814,9.0,1
0446600830,6.5,2
0446600857,10.0,1
0446600865,8.5,2
0446600962,8.2,5
0446600970,9.0,4
0446600989,6.0,2
0446600997,5.0,1
0446601020,5.0,1
0446601055,5.0,1
0446601233,5.0,1
0446601241,7.864197530864198,81
0446601330,9.0,2
0446601349,8.0,1
0446601357,5.0,1
0446601365,5.0,1
0446601373,8.0,1
0446601381,8.5,2
0446601403,8.5,2
0446601438,5.0,2
0446601446,8.0,1
0446601462,7.0,1
0446601470,7.0,1
0446601543,6.833333333333333,6
0446601616,7.75,4
0446601640,6.944444444444445,18
0446601667,5.0,1
0446601675,9.0,1
0446601683,7.0,1
0446601691,7.0,1
0446601713,8.0,1
0446601756,5.0,3
0446601764,5.0,1
0446601853,7.8,10
0446601861,8.0,2
0446601926,8.0,1
0446601934,7.4,5
0446601969,10.0,1
0446601977,8.3,20
0446601985,6.111111111111111,9
0446601993,5.0,2
0446602027,7.5,2
0446602035,7.0,1
0446602043,8.0,1
0446602086,6.333333333333333,3
0446602108,5.333333333333333,3
0446602116,7.0,1
0446602140,8.333333333333334,3
0446602159,7.666666666666667,3
0446602167,7.0,1
0446602175,3.0,1
0446602191,5.0,1
0446602205,8.0,1
0446602213,7.0,12
0446602280,7.833333333333333,6
0446602299,6.0,2
0446602345,7.428571428571429,14
0446602353,7.0,2
0446602388,4.0,1
0446602396,8.5,2
0446602450,6.846153846153846,13
0446602477,6.0,2
0446602485,5.5,4
0446602493,5.0,1
0446602507,7.0,1
0446602531,8.5,2
0446602558,7.0,3
0446602566,6.333333333333333,3
0446602582,9.0,1
0446602590,5.0,2
0446602604,9.0,1
0446602612,7.966666666666667,30
0446602620,8.023809523809524,42
0446602698,6.25,8
0446602728,8.0,1
0446602736,6.857142857142857,7
0446602744,5.722222222222222,18
0446602760,9.0,2
0446602809,9.0,1
0446602817,8.0,1
0446602825,7.0,3
0446602833,9.0,1
0446602841,9.0,1
0446602868,9.0,1
0446602914,6.6,5
0446602922,8.0,1
0446602930,7.666666666666667,3
0446602981,9.0,1
0446603023,7.666666666666667,3
0446603066,6.833333333333333,6
0446603074,9.0,2
0446603082,6.714285714285714,7
0446603090,8.333333333333334,9
0446603104,7.0,6
0446603147,6.5,2
0446603236,6.0,2
0446603244,9.333333333333334,3
0446603287,6.8,5
0446603309,7.904761904761905,21
0446603333,8.0,3
0446603368,6.0,1
0446603376,6.333333333333333,3
0446603392,7.125,16
0446603406,6.4,5
0446603422,7.933333333333334,30
0446603457,7.0,1
0446603465,8.0,1
0446603503,7.0,14
0446603511,7.0,2
0446603546,8.5,2
0446603554,7.0,1
0446603562,8.0,1
0446603570,7.0,1
0446603589,7.6976744186046515,43
0446603600,7.4,5
0446603619,8.0,1
0446603635,7.0,5
0446603643,7.142857142857143,7
0446603651,7.333333333333333,9
0446603686,6.5,2
0446603708,6.666666666666667,3
0446603716,7.552631578947368,38
0446603724,7.0,2
0446603775,7.3,10
0446603783,6.8,5
0446603791,6.5,2
0446603805,7.125,8
0446603821,6.0,1
0446603856,6.9,10
0446603864,7.0,1
0446603899,5.0,1
0446603902,8.333333333333334,3
0446603929,6.6875,32
0446603937,7.0,1
0446603961,8.0,5
0446603988,7.833333333333333,6
0446603996,6.0,1
0446604011,7.666666666666667,3
0446604046,5.0,2
0446604062,8.25,4
0446604089,7.3478260869565215,23
0446604097,9.0,1
0446604100,8.2,5
0446604135,6.0,2
0446604143,7.0,1
0446604151,9.0,1
0446604178,9.0,1
0446604208,6.5,2
0446604232,7.269230769230769,26
0446604240,9.0,1
0446604275,7.05,20
0446604305,4.0,1
0446604380,5.0,1
0446604402,6.722222222222222,18
0446604410,9.5,2
0446604453,7.0,1
0446604488,8.0,2
0446604534,7.888888888888889,9
0446604550,9.0,1
0446604577,8.0,1
0446604593,7.0,1
0446604658,7.733333333333333,30
0446604666,7.698630136986301,73
0446604682,6.333333333333333,3
0446604690,7.0,1
0446604704,7.0,1
0446604712,6.333333333333333,3
0446604763,7.0,8
0446604798,7.0,2
0446604801,7.838235294117647,68
0446604844,7.222222222222222,45
0446604852,8.0,1
0446604909,5.0,1
0446604941,10.0,1
0446604984,9.0,1
0446605018,6.5,4
0446605050,6.25,4
0446605069,10.0,1
0446605115,6.0,1
0446605158,8.333333333333334,3
0446605166,7.0,1
0446605174,8.5,2
0446605182,7.0,1
0446605204,9.0,1
0446605212,6.0,1
0446605239,7.689320388349515,206
0446605263,8.0,1
0446605271,10.0,1
0446605298,9.0,2
0446605328,9.0,1
0446605336,8.25,12
0446605360,6.333333333333333,6
0446605387,8.0,5
0446605409,7.695652173913044,46
0446605417,6.666666666666667,3
0446605476,7.0,2
0446605484,8.117647058823529,85
0446605514,3.0,1
0446605573,7.909090909090909,11
0446605581,7.2105263157894735,19
0446605603,8.0,1
0446605662,5.0,1
0446605670,7.0,1
0446605689,5.0,1
0446605700,6.5,2
0446605719,9.0,2
0446605786,6.2,5
0446605808,6.0,1
0446605859,6.0,1
0446605875,9.0,1
0446605883,6.5,4
0446605891,6.75,4
0446605905,6.5,2
0446605913,9.666666666666666,3
0446605948,7.0,1
0446605956,9.0,3
0446605964,8.0,1
0446605972,6.0,2
0446605980,10.0,1
0446606022,8.0,3
0446606065,6.333333333333333,3
0446606081,7.5,2
0446606138,7.0,6
0446606189,8.0,77
0446606197,7.5,4
0446606219,6.0,3
0446606227,8.0,4
0446606235,4.5,2
0446606243,7.625,16
0446606251,7.5,18
0446606294,7.5,2
0446606316,9.0,1
0446606324,7.2727272727272725,55
0446606332,9.25,4
0446606383,7.310344827586207,29
0446606413,10.0,1
0446606421,8.714285714285714,7
0446606448,10.0,1
0446606456,7.111111111111111,9
0446606537,5.0,1
0446606634,9.0,1
0446606642,8.0,1
0446606669,10.0,1
0446606677,7.5,2
0446606693,8.0,1
0446606715,7.0,1
0446606723,7.0,5
0446606766,7.5,2
0446606774,7.833333333333333,6
0446606782,6.6,5
0446606804,8.0,1
0446606812,7.435114503816794,131
0446606839,7.0,2
0446606855,7.0,1
0446606863,8.0,1
0446606928,6.4,5
0446606944,7.5,2
0446606960,7.666666666666667,3
0446606979,8.5,4
0446607053,8.0,4
0446607134,6.6,5
0446607142,7.0,1
0446607177,8.4,10
0446607185,5.0,1
0446607193,7.487804878048781,41
0446607207,7.181818181818182,22
0446607215,7.5,2
0446607223,7.0,1
0446607231,7.0,3
0446607258,7.9,10
0446607266,8.0,1
0446607274,6.764705882352941,17
0446607320,6.0,1
0446607339,7.571428571428571,14
0446607347,5.0,1
0446607401,7.666666666666667,3
0446607436,9.0,2
0446607444,8.666666666666666,3
0446607452,7.0,1
0446607460,7.0,2
0446607533,8.5,2
0446607541,8.0,1
0446607568,8.0,2
0446607576,7.333333333333333,3
0446607592,8.5,2
0446607622,8.0,2
0446607649,8.0,1
0446607657,7.510204081632653,98
0446607665,6.0,1
0446607711,7.163636363636364,55
0446607738,8.25,4
0446607746,9.5,2
0446607770,3.0,1
0446607819,7.5,2
0446607827,8.333333333333334,3
0446607835,8.0,1
0446607894,7.5,4
0446607983,8.0,1
0446608009,7.5,10
0446608017,8.0,1
0446608033,9.0,1
0446608041,10.0,1
0446608076,7.5,2
0446608092,6.4,5
0446608114,8.5,2
0446608122,7.4375,16
0446608149,6.333333333333333,3
0446608165,7.125,8
0446608173,9.0,1
0446608262,8.052631578947368,38
0446608270,7.111111111111111,9
0446608297,9.0,2
0446608319,7.0,1
0446608351,6.5,2
0446608378,8.0,9
0446608386,6.4375,16
0446608424,8.0,1
0446608475,7.5,4
0446608483,7.571428571428571,7
0446608491,6.0,1
0446608505,9.0,1
0446608548,10.0,1
0446608556,8.5,2
0446608602,6.884615384615385,26
0446608610,7.5,2
0446608645,7.5,4
0446608653,7.9,20
0446608726,6.5,2
0446608815,7.416666666666667,72
0446608823,7.5,2
0446608831,8.0,1
0446608858,9.0,1
0446608874,5.0,1
0446608890,7.325581395348837,43
0446608904,5.5,2
0446608955,7.854838709677419,124
0446608971,10.0,1
0446609005,8.0,1
0446609021,7.5,2
0446609048,7.5,2
0446609129,4.0,1
0446609145,7.722222222222222,18
0446609188,8.0,2
0446609196,5.0,1
0446609242,9.0,1
0446609250,6.75,4
0446609269,5.0,1
0446609307,10.0,1
0446609315,8.0,1
0446609323,7.2631578947368425,38
0446609390,6.333333333333333,3
044660940,6.0,1
0446609404,7.507936507936508,63
0446609412,6.333333333333333,3
0446609439,5.0,1
0446609447,8.0,4
0446609463,7.0,2
0446609501,8.0,1
0446609536,9.0,1
0446609560,7.5,6
0446609609,7.428571428571429,7
0446609617,7.681818181818182,22
0446609625,7.333333333333333,3
0446609714,7.0,1
0446609730,7.0,1
0446609749,6.666666666666667,3
0446609757,7.0,1
0446609781,7.8,15
0446609838,7.6,5
0446609846,7.0,5
0446609854,8.5,2
0446609862,9.0,1
0446609870,8.0,1
0446609889,7.333333333333333,3
0446609900,6.0,1
0446609919,6.666666666666667,3
0446609943,7.035714285714286,28
0446609951,6.4,10
0446609986,8.0,2
0446610038,7.728813559322034,177
0446610046,8.0,1
0446610097,5.0,1
0446610100,8.019607843137255,51
0446610127,6.2,15
0446610178,6.48,25
0446610232,7.571428571428571,14
0446610259,7.333333333333333,3
0446610267,9.0,1
0446610275,5.0,1
0446610283,9.0,1
0446610321,8.5,2
044661033X,6.0,1
0446610348,7.5,2
0446610380,6.0,2
0446610399,7.415730337078652,89
0446610429,6.0,3
0446610437,6.5,2
0446610445,8.0,4
0446610453,7.0,1
0446610496,8.25,4
044661050X,9.333333333333334,3
0446610518,9.5,2
0446610526,7.8,5
0446610534,8.5,2
0446610542,7.2727272727272725,44
0446610550,7.222222222222222,18
0446610607,7.2,5
0446610615,7.0,2
0446610623,6.5,2
0446610631,5.0,1
044661064,8.0,1
044661064X,7.724137931034483,29
0446610674,7.7,10
0446610739,7.0,3
0446610771,8.25,12
044661078X,5.6,5
0446610798,8.0,4
0446610801,6.2,5
044661081X,5.5,2
0446610828,8.0,2
0446610836,8.5,2
0446610844,8.0,1
0446610852,7.285714285714286,7
0446610879,6.333333333333333,3
0446610895,8.0,1
0446610941,7.0,3
044661095X,5.461538461538462,26
044661095x,6.0,1
0446610968,7.833333333333333,6
0446610976,8.4,5
0446610992,7.5,4
044661100X,7.2,5
0446611026,8.0,1
0446611069,7.5,4
0446611085,7.666666666666667,69
0446611093,8.0,1
0446611107,6.25,4
0446611115,9.0,2
044661114X,8.4,5
0446611158,9.0,2
0446611166,9.0,3
0446611204,8.0,1
0446611212,7.695652173913044,92
0446611239,7.8,30
0446611247,6.0,5
0446611263,7.0,2
044661128X,7.5,4
0446611298,7.0,1
0446611301,5.0,1
044661131X,8.0,1
0446611328,6.25,4
0446611336,8.0,1
0446611344,6.5,4
0446611360,7.0,9
0446611379,6.5,12
0446611409,7.0,1
0446611425,7.5,2
0446611468,6.5,4
0446611476,7.894736842105263,19
0446611514,7.5,8
0446611565,8.5,2
044661159X,8.0,1
0446611611,8.033333333333333,30
044661162X,7.451612903225806,31
044661162x,9.0,1
0446611638,8.09375,32
0446611654,8.0,1
0446611662,7.714285714285714,7
0446611689,8.4,5
0446611697,8.0,1
0446611700,9.0,1
0446611727,7.888888888888889,9
0446611735,7.75,4
0446611751,7.428571428571429,7
044661176X,7.0,1
0446611778,7.333333333333333,39
0446611808,7.82,50
0446611816,8.333333333333334,3
0446611859,7.666666666666667,9
0446611867,7.486238532110092,109
0446611891,7.0,2
0446611905,6.0,1
0446611913,8.0,30
0446611921,7.25,32
044661193X,7.512820512820513,39
0446611948,6.5,2
0446611972,8.0,1
0446612049,7.0,1
0446612057,9.0,1
0446612065,8.0,1
044661209X,7.833333333333333,6
0446612103,7.0,2
0446612138,8.0,1
0446612146,8.0,1
0446612251,7.666666666666667,6
044661226X,9.0,1
0446612286,8.5,2
0446612294,7.5,2
0446612308,4.75,4
0446612324,8.5,2
0446612332,6.0,2
0446612383,5.5,2
0446612405,4.0,1
0446612502,7.0,2
0446612510,7.4,15
0446612529,8.0,5
0446612537,10.0,1
0446612545,7.836538461538462,104
0446612553,7.0,1
044661257X,6.6,10
0446612588,8.166666666666666,6
0446612618,6.8,10
0446612626,6.533333333333333,15
0446612634,7.333333333333333,3
0446612650,8.4,5
0446612677,6.666666666666667,3
0446612707,7.0,1
0446612731,7.875,16
0446612766,9.333333333333334,6
0446612782,8.0,1
0446612790,7.722222222222222,90
0446612804,7.714285714285714,7
0446612812,8.833333333333334,6
0446612847,8.333333333333334,3
0446612855,8.0,1
0446612901,7.75,4
044661291X,8.0,1
0446612928,9.0,3
0446612944,7.0,8
0446612952,9.25,4
0446612979,7.666666666666667,3
0446613053,7.8,10
0446613061,6.6,5
044661307X,5.75,4
0446613150,10.0,1
0446613185,8.666666666666666,3
0446613215,3.0,1
044661326,8.0,1
0446613266,7.704545454545454,44
0446613274,2.0,1
0446613282,9.0,1
0446613436,7.935483870967742,31
0446613444,8.0,13
0446613576,10.0,1
0446613592,7.0,1
0446613606,10.0,1
0446613622,8.0,2
0446613665,6.0,3
0446613673,10.0,1
0446613681,7.0,2
044661372X,7.333333333333333,6
0446613746,8.0,2
0446613770,7.0,2
0446613797,7.0,1
0446613800,2.0,1
0446613819,8.0,1
0446613835,7.5,2
0446613843,7.703703703703703,27
0446613851,7.833333333333333,6
0446613886,6.8,5
0446613924,10.0,1
0446613991,8.0,1
0446614033,7.333333333333333,3
0446614041,8.0,5
044661405X,4.0,2
0446614076,7.0,1
0446614106,6.5,2
0446614173,8.0,1
0446614211,9.0,1
044661422X,6.0,1
0446614238,8.0,1
0446614254,6.5,2
0446614459,8.0,1
0446614866,8.0,1
0446615145,6.6923076923076925,13
0446618867,10.0,1
0446667900,7.523809523809524,42
0446670006,8.0,5
0446670014,6.333333333333333,3
0446670022,8.0,1
0446670030,8.5,2
0446670081,10.0,1
0446670111,7.788461538461538,52
0446670138,5.0,1
0446670154,9.0,1
0446670162,8.0,1
0446670200,6.666666666666667,3
0446670219,7.0,1
0446670235,6.0,1
0446670243,5.0,1
0446670251,7.7555555555555555,90
0446670324,8.75,4
0446670405,6.666666666666667,3
0446670537,6.0,1
0446670553,8.5,2
0446670588,5.0,1
0446670626,7.5,2
0446670634,8.0,1
0446670642,6.5,2
0446670847,10.0,1
0446670960,9.0,1
0446670979,8.0,2
0446671002,6.7631578947368425,38
0446671029,8.0,5
0446671142,8.5,2
0446671150,9.0,1
0446671193,7.5,2
0446671215,7.0,1
0446671223,6.285714285714286,7
0446671274,4.0,1
0446671304,7.5,4
0446671339,8.333333333333334,3
0446671347,9.0,1
0446671398,7.666666666666667,3
0446671401,9.0,1
0446671436,5.0,1
0446671444,9.0,7
0446671460,10.0,1
0446671487,6.0,6
0446671517,7.75,4
0446671606,7.2,5
0446671614,6.5,2
0446671630,8.0,1
0446671746,8.5,2
0446671827,10.0,1
0446671851,8.0,1
0446671886,7.0,1
0446671916,7.25,4
0446671940,8.0,1
0446671991,10.0,1
0446672106,8.0,1
0446672173,5.0,1
044667221,8.0,1
0446672211,8.142372881355932,295
0446672217,5.0,1
0446672289,7.5,4
0446672300,8.0,1
0446672351,8.352941176470589,17
0446672408,3.0,1
0446672483,4.0,1
0446672505,9.666666666666666,3
0446672521,7.0,1
0446672599,7.0,1
0446672653,7.666666666666667,3
0446672661,7.0,1
0446672726,6.0,2
0446672769,2.0,1
044667284X,7.0,1
0446672858,9.0,1
0446672939,5.0,1
0446672998,7.0,2
0446673021,8.75,4
0446673137,5.0,1
0446673145,7.0,1
0446673188,9.0,2
0446673218,8.0,1
0446673307,8.0,1
0446673315,10.0,1
0446673331,8.0,1
0446673358,5.0,1
0446673366,1.0,1
0446673382,7.2,5
0446673439,8.0,1
0446673544,6.184210526315789,38
0446673560,7.0,10
0446673579,8.5,2
0446673587,8.0,3
0446673595,8.5,2
0446673609,8.5,2
0446673641,3.0,1
0446673668,7.5,2
0446673706,7.857142857142857,7
0446673714,8.0,4
0446673722,9.0,1
0446673757,6.6,5
0446673781,6.8,5
0446673889,8.0,1
0446673919,8.0,2
0446673927,8.0,1
0446673951,10.0,1
0446673978,9.0,1
0446674036,7.0,1
0446674109,5.0,1
0446674168,6.714285714285714,7
0446674176,5.0,1
0446674214,8.0,1
0446674249,7.2,10
0446674338,7.25,8
0446674346,9.0,1
0446674354,9.0,1
0446674362,7.857142857142857,7
0446674370,8.5,2
0446674575,6.333333333333333,3
0446674680,5.0,1
0446674788,8.0,1
0446674826,8.0,4
0446674842,7.0,1
0446674931,7.5,2
0446675059,8.04,50
0446675172,6.666666666666667,3
0446675237,10.0,1
0446675253,6.0,2
0446675318,5.0,1
0446675326,5.0,1
0446675342,8.0,2
0446675369,9.0,2
0446675385,8.666666666666666,3
0446675415,9.0,1
0446675504,10.0,1
0446675520,8.0,1
0446675539,9.0,2
0446675601,6.0,1
0446675628,9.0,2
0446675644,8.666666666666666,3
0446675687,8.0,1
0446675776,7.882352941176471,17
0446675784,7.0,1
0446675865,6.0,1
0446675903,4.0,1
0446676012,5.0,1
0446676071,7.111111111111111,9
0446676098,8.3,30
0446676101,7.142857142857143,7
0446676136,6.0,3
0446676160,10.0,1
0446676322,8.5,2
0446676411,8.0,1
0446676438,8.666666666666666,3
0446676446,7.0,1
0446676489,9.5,2
0446676551,3.0,1
0446676578,7.0,1
0446676616,5.0,1
0446676640,9.0,4
0446676659,9.0,1
0446676799,5.0,1
0446676829,7.0,1
0446676888,7.0,1
0446676926,10.0,1
0446676950,8.0,1
0446676969,8.0,1
0446676977,7.0,1
0446676993,9.0,1
0446677035,8.0,3
0446677043,6.571428571428571,7
0446677086,7.666666666666667,3
0446677124,8.0,2
0446677167,7.6,5
0446677272,8.0,1
0446677353,8.0,1
0446677388,6.5,2
0446677426,9.0,2
0446677450,8.166666666666666,42
0446677469,7.5,2
0446677477,8.285714285714286,7
0446677485,9.0,2
0446677493,5.0,1
0446677507,8.75,8
0446677558,6.0,2
0446677574,8.0,2
0446677655,7.0,1
0446677671,8.5,4
0446677698,8.0,3
0446677736,10.0,1
0446677744,10.0,1
0446677760,9.0,2
0446677825,10.0,1
0446677892,9.0,1
0446677922,7.857142857142857,7
0446677930,5.0,1
0446677949,7.4,5
0446677957,6.0,1
04466779593,5.0,1
0446677965,8.0,1
0446678031,5.0,1
0446678074,3.0,1
0446678112,7.0,7
0446678139,6.5,2
0446678171,9.0,1
0446678376,6.0,2
0446678430,9.333333333333334,3
0446678457,7.75,32
0446678503,7.0,2
0446678546,7.0,1
0446678619,9.666666666666666,3
0446678643,9.0,1
0446678651,8.5,2
0446678678,7.5,2
0446678724,7.0,1
044667883X,5.0,1
0446678872,1.0,1
0446678996,9.0,2
0446679046,8.166666666666666,6
0446679062,9.0,2
0446679089,8.0,1
0446679100,8.0,1
0446679178,7.0,3
0446679194,7.0,2
0446679208,7.666666666666667,3
0446679224,9.0,1
0446679232,8.0,1
0446679291,8.0,2
0446679313,10.0,1
0446679364,7.6875,32
0446679402,7.5,2
0446679410,10.0,1
0446679585,5.0,1
0446679593,7.7125,80
0446679666,8.0,1
0446679674,10.0,1
0446679720,10.0,1
0446679763,8.5,4
0446679879,8.5,2
0446690155,7.2,5
0446690171,8.0,2
0446690295,8.0,3
0446690309,6.333333333333333,3
0446690368,8.0,1
0446690392,9.0,1
0446690414,9.0,1
0446690422,8.0,1
0446690449,8.5,4
0446690457,8.0,1
044669049X,9.0,1
0446690511,10.0,1
0446690589,8.333333333333334,3
0446690597,6.0,1
0446690678,9.0,1
0446690732,5.0,1
0446690759,3.0,1
0446690783,7.5,2
0446690791,10.0,1
0446691011,9.5,2
0446691070,10.0,1
0446691089,10.0,1
0446691267,10.0,1
0446691321,7.0,5
044669133X,6.0,1
0446691364,10.0,2
0446691402,10.0,1
0446691631,8.0,1
0446691704,5.0,1
0446691798,8.071428571428571,14
0446691879,9.5,2
0446692298,8.0,17
0446692328,10.0,1
0446692336,9.0,2
0446692514,6.0,1
044669262X,8.0,1
0446692638,8.5,2
0446692735,10.0,1
0446692816,9.0,1
0446692840,8.0,1
0446692867,6.0,1
0446692972,8.0,1
0446693022,8.0,1
0446693049,10.0,1
0446693057,9.0,2
0446693332,8.5,2
0446693790,9.0,2
0446697524,10.0,1
0446754552,10.0,1
044676308X,8.0,1
0446768812,10.0,1
0446782777,5.0,1
0446784613,10.0,1
0446794031,7.857142857142857,7
044679628X,7.0,1
0446799416,7.0,1
0446802190395,7.0,1
0446802204,7.454545454545454,11
0446805580,7.0,1
0446813311,10.0,1
0446813591,9.0,1
0446814350,8.0,1
0446815292,8.0,1
044681637X,10.0,1
0446816981,8.0,1
0446823198,4.0,1
0446823333,4.0,2
0446824631,9.0,3
0446825484,9.0,1
0446828378,10.0,1
044682934X,7.0,1
0446829358,6.0,1
0446829773,7.0,2
0446841439,8.5,2
0446846821,8.0,1
0446848433,5.0,1
0446852058275,8.0,1
044685641X,7.0,1
0446860360,10.0,1
0446862541,9.0,1
044688667X,9.0,2
0446886688,8.0,1
0446890359,7.666666666666667,3
0446890936,7.5,2
0446893552,7.0,1
0446893943,10.0,1
0446894966,10.0,1
0446895725,7.0,1
0446896268,6.0,1
0446896756,8.0,1
0446897965,8.0,1
0446899844,1.0,1
0446900052,9.0,1
0446900060,5.0,1
0446900249,5.0,1
0446903523,7.5,2
044690354X,8.0,1
0446905798,7.0,1
0446907952,6.0,1
0446908045,6.0,2
0446909120,6.0,1
044690919X,9.0,1
044690922X,7.666666666666667,3
0446909238,8.0,1
0446909912,7.0,2
0446910139,6.0,1
044691052X,6.0,1
0446910767,5.0,1
0446910953,8.0,1
0446911712,10.0,1
0446911720,7.5,2
0446911968,7.0,1
044691200X,10.0,1
0446912069,5.5,2
044691214X,10.0,1
0446912522,6.0,1
0446912689,8.0,1
0446914592,9.0,1
0446914770,7.0,4
0446914940,4.0,1
0446918873,6.0,1
0446919373,10.0,1
0446920258,7.0,1
0446921793,7.0,1
0446922226,10.0,2
0446936383,10.0,1
0446936758,9.5,2
0446946710,7.0,1
0446949280,10.0,1
0446950823,8.0,1
044695540X,7.0,1
0446955542,9.0,1
0446958298,6.5,2
0446958867,4.5,2
0446958875,9.0,1
0446961361,7.0,1
0446967432,9.0,1
0446969516,7.0,1
0446970417,7.0,2
0446971820,5.0,2
0446973521,7.0,1
0446977527,8.0,1
0446977551,9.0,1
0448009471,6.0,1
0448010569,10.0,1
0448012618,8.0,1
0448022176,7.0,1
0448025442,9.0,1
0448025469,8.0,1
0448025493,10.0,1
0448025876,8.0,1
0448026937,10.0,1
0448027011,8.0,1
0448030756,7.0,1
0448030845,8.0,2
0448030926,6.0,1
044805454X,8.5,4
0448057298,7.0,1
0448058006,10.0,1
0448060043,8.428571428571429,7
0448060094,10.0,1
0448060183,9.0,1
0448060191,9.0,10
0448060221,10.0,1
0448060248,8.0,1
0448060256,9.0,1
0448060280,10.0,1
0448060299,8.0,2
0448080044,10.0,1
0448080060,10.0,1
0448080079,10.0,1
0448080109,10.0,1
0448080117,10.0,1
